atom_prop,elem,count,min,25%,50%,75%,max,range,median,mean,std,IQR,wh_hi,wh_lo,skew,kurt,units
econfig,all,2080.0,-27.839999997999996,-26.634425665499997,-23.998133668,-20.069326088000004,3.988197552000001,31.82819755,-23.998133668,-21.751633289134734,6.693362737768458,6.565099577499993,-10.221676721750015,-36.482075031749986,1.5855793430999354,2.0536876222665574,eV
eatom,all,2080.0,-6.46163,-3.34395,-3.03176,-2.5751075,0.49852,6.9601500000000005,-3.03176,-2.772038269230769,0.8354962111458907,0.7688424999999999,-1.4218437500000003,-4.49721375,1.5339821130774303,3.144010771758343,eV_per_atom
fmag,all,2080.0,0.0,0.0,0.0,0.0,0.052141,0.052141,0.0,0.0004920730769230768,0.004054866898985807,0.0,0.0,0.0,9.823856820129034,102.04376311329646,%
nn1_dist,all,2080.0,2.0524802069691197,2.3858999874261286,2.69923,3.05,4.942676400493967,2.8901961935248477,2.69923,2.9154218117873727,0.7361359380076279,0.6641000125738712,4.046150018860807,1.3897499685653218,1.1958841629478993,0.4455603839642568,%
