group,fname,flags_thresh,flags_out,flags_natoms,flags_atomids,natoms,econfig,eatom,max_fmag,min_nn1_dist
EOS,InP_eos_2751.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-22.119839047999996,-2.76498,0.0,4.772970773009196
EOS,InP_eos_2761.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-22.027654077999998,-2.75346,0.0,4.780041840821061
EOS,InP_eos_2771.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-21.935337048,-2.74192,0.0,4.787112908632927
EOS,InP_eos_2781.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-21.842852827999998,-2.73036,0.0,4.794183976444792
EOS,InP_eos_2791.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-21.750224527999997,-2.71878,0.0,4.80125504425666
EOS,InP_eos_2801.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-21.657479717999998,-2.70718,0.0,4.808326112068523
EOS,InP_eos_2811.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-21.564598017999998,-2.69557,0.0,4.815397179880389
EOS,InP_eos_2821.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-21.471610577999996,-2.68395,0.0,4.822468247692254
EOS,InP_eos_2831.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-21.378509578,-2.67231,0.0,4.82953931550412
EOS,InP_eos_2841.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-21.285341797999997,-2.66067,0.0,4.836610383315985
EOS,InP_eos_2851.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-21.192083578000002,-2.64901,0.0,4.843681451127851
EOS,InP_eos_2861.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-21.098753688000002,-2.63734,0.0,4.850752518939715
EOS,InP_eos_2871.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-21.005354378,-2.62567,0.0,4.857823586751581
EOS,InP_eos_2881.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-20.911893968,-2.61399,0.0,4.864894654563449
EOS,InP_eos_2891.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-20.818387088,-2.6023,0.0,4.871965722375312
EOS,InP_eos_2901.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-20.724856758,-2.59061,0.0,4.879036790187179
EOS,InP_eos_2911.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-20.631256358,-2.57891,0.0,4.886107857999043
EOS,InP_eos_2921.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-20.537653468000002,-2.56721,0.0,4.8931789258109095
EOS,InP_eos_2931.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-20.444014008000003,-2.5555,0.0,4.900249993622776
EOS,InP_eos_2941.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-20.350352938,-2.54379,0.0,4.90732106143464
EOS,InP_eos_2951.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-20.256682398000002,-2.53209,0.0,4.914392129246506
EOS,InP_eos_2961.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-20.163008658000003,-2.52038,0.0,4.92146319705837
EOS,InP_eos_2971.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-20.069326088000004,-2.50867,0.0,4.928534264870237
EOS,InP_eos_2981.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-19.975643448,-2.49696,0.0,4.935605332682102
EOS,InP_eos_2991.json,nn1_dist_outside_2.0-4.5A ,fx fy fz fmag nn1_dist,2,0 7,8,-19.881986068000003,-2.48525,0.0,4.942676400493967
