atom_prop,elem,count,min,25%,50%,75%,max,range,median,mean,std,IQR,wh_hi,wh_lo,skew,kurt,units
econfig,all,2150.0,-746.9389531310144,-746.9387208510145,-746.9374559910144,-746.9357333310145,-746.9329003510145,0.006052779999890845,-746.9374559910144,-746.9368671530144,0.002040639346096693,0.002987520000033328,-746.9312520510144,-746.9432021310146,0.6877786232801454,-0.8441835722803845,eV
eatom,all,2150.0,-3.47413,-3.47413,-3.47413,-3.47412,-3.47411,2.0000000000131024e-05,-3.47413,-3.474124,8.001861114419813e-06,1.0000000000065512e-05,-3.4741049999999998,-3.474145,0.8443391880842407,-0.9212265925282686,eV_per_atom
fmag,all,2150.0,5.36935750346352e-05,0.0016251756828109384,0.0030212528810935535,0.005692379034181274,0.07110068565070242,0.07104699207566778,0.0030212528810935535,0.004523992841648332,0.005497466886726513,0.004067203351370336,0.011793184061236778,-0.004475629344244565,5.165679385146612,43.07888603161793,%
nn1_dist,all,2150.0,2.530285710547327,2.532596591030633,2.534836347301341,2.5362381418746938,2.5817953311794506,0.05150962063212372,2.534836347301341,2.5352476043246757,0.005107291983278505,0.0036415508440605926,2.5417004681407844,2.527134264764542,5.064435387184541,32.28187357359674,%
