group,fname,natoms,econfig,eatom,elem1,elem2,num_elem1,num_elem2,conc_elem1,conc_elem2,stress_rowform,atom_id,atom_elem,x,y,z,fx,fy,fz,fmag,nn1_idx,nn1_elem,nn1_dist,flags_out,flags_thresh
Shear,InP_shear_1001.json,8,-6.9132812779999995,-0.86416,In,P,4,4,50.0,50.0,282511.9500919758 -309284.4052336481 157434.34281046424|-309284.4052336481 246120.08814873805 -82060.39974250396|157434.34281046424 -82060.39974250396 510143.80175928614,0,In,0.0,0.0,0.0,-3.69343059152355,1.8872419120431536,-11.608338689677765,12.327069347709697,2,In,4.386233475602958,fz fmag ,fmag>8 
Shear,InP_shear_1001.json,8,-6.9132812779999995,-0.86416,In,P,4,4,50.0,50.0,282511.9500919758 -309284.4052336481 157434.34281046424|-309284.4052336481 246120.08814873805 -82060.39974250396|157434.34281046424 -82060.39974250396 510143.80175928614,1,In,4.188279727539222,0.43032690395405326,2.8927271399524193,-3.69343059152355,1.8872419120431536,-11.608338689677765,12.327069347709697,4,P,2.1665301334853395,fz fmag ,fmag>8 
Shear,InP_shear_1001.json,8,-6.9132812779999995,-0.86416,In,P,4,4,50.0,50.0,282511.9500919758 -309284.4052336481 157434.34281046424|-309284.4052336481 246120.08814873805 -82060.39974250396|157434.34281046424 -82060.39974250396 510143.80175928614,2,In,2.124819980192736,2.5211774866514927,2.892723325013197,-3.69343059152355,1.8872419120431536,-11.608338689677765,12.327069347709697,4,P,1.9745178714815421,fz fmag ,fmag>8 nn1_dist_outside_2.0-4.5A 
Shear,InP_shear_1001.json,8,-6.9132812779999995,-0.86416,In,P,4,4,50.0,50.0,282511.9500919758 -309284.4052336481 157434.34281046424|-309284.4052336481 246120.08814873805 -82060.39974250396|157434.34281046424 -82060.39974250396 510143.80175928614,3,In,6.211710545452481,2.0908518777977863,4.890935042072056e-06,-3.69343059152355,1.8872419120431536,-11.608338689677765,12.327069347709697,5,P,1.974511151601834,fz fmag ,fmag>8 nn1_dist_outside_2.0-4.5A 
Shear,InP_shear_1001.json,8,-6.9132812779999995,-0.86416,In,P,4,4,50.0,50.0,282511.9500919758 -309284.4052336481 157434.34281046424|-309284.4052336481 246120.08814873805 -82060.39974250396|157434.34281046424 -82060.39974250396 510143.80175928614,4,P,3.181900723099789,1.6909191790103508,4.33908851761427,3.69343059152355,-1.8872419120431536,11.608338689677765,12.327069347709697,2,In,1.9745178714815421,fz fmag ,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A 
Shear,InP_shear_1001.json,8,-6.9132812779999995,-0.86416,In,P,4,4,50.0,50.0,282511.9500919758 -309284.4052336481 157434.34281046424|-309284.4052336481 246120.08814873805 -82060.39974250396|157434.34281046424 -82060.39974250396 510143.80175928614,5,P,7.268784044374099,1.260585123543672,1.4463613554547492,3.69343059152355,-1.8872419120431536,11.608338689677765,12.327069347709697,3,In,1.974511151601834,fz fmag ,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A 
Shear,InP_shear_1001.json,8,-6.9132812779999995,-0.86416,In,P,4,4,50.0,50.0,282511.9500919758 -309284.4052336481 157434.34281046424|-309284.4052336481 246120.08814873805 -82060.39974250396|157434.34281046424 -82060.39974250396 510143.80175928614,6,P,5.205324470342717,3.3514371774445038,1.446367430182986,3.69343059152355,-1.8872419120431536,11.608338689677765,12.327069347709697,3,In,2.1665301347546495,fz fmag ,fz>8 fmag>8 
Shear,InP_shear_1001.json,8,-6.9132812779999995,-0.86416,In,P,4,4,50.0,50.0,282511.9500919758 -309284.4052336481 157434.34281046424|-309284.4052336481 246120.08814873805 -82060.39974250396|157434.34281046424 -82060.39974250396 510143.80175928614,7,P,9.393604197881942,3.7817640813985562,4.339094570135405,3.69343059152355,-1.8872419120431536,11.608338689677765,12.327069347709697,5,P,4.386240927445734,fz fmag ,fz>8 fmag>8 
Shear,InP_shear_101.json,8,-7.792713017999997,-0.97409,In,P,4,4,50.0,50.0,262392.47105631634 -306018.5597402602 65700.6093528618|-306018.5597402602 255619.85301006486 -6665.98363158197|65700.6093528618 -6665.983631581969 479851.5959336191,0,In,0.0,0.0,0.0,-1.5336004423523344,0.15391196811264943,-10.890416034490803,10.998944522771536,2,In,4.333170901326188,,fmag>8 
Shear,InP_shear_101.json,8,-7.792713017999997,-0.97409,In,P,4,4,50.0,50.0,262392.47105631634 -306018.5597402602 65700.6093528618|-306018.5597402602 255619.85301006486 -6665.98363158197|65700.6093528618 -6665.983631581969 479851.5959336191,1,In,4.275014277538539,0.249365235528678,2.911286495271699,-1.5336004423523344,0.15391196811264943,-10.890416034490803,10.998944522771536,4,P,2.097715660379166,,fmag>8 
Shear,InP_shear_101.json,8,-7.792713017999997,-0.97409,In,P,4,4,50.0,50.0,262392.47105631634 -306018.5597402602 65700.6093528618|-306018.5597402602 255619.85301006486 -6665.98363158197|65700.6093528618 -6665.983631581969 479851.5959336191,2,In,2.212474048573143,2.325030377592395,2.911281914855196,-1.5336004423523344,0.15391196811264943,-10.890416034490803,10.998944522771536,4,P,2.0392720508308826,,fmag>8 
Shear,InP_shear_101.json,8,-7.792713017999997,-0.97409,In,P,4,4,50.0,50.0,262392.47105631634 -306018.5597402602 65700.6093528618|-306018.5597402602 255619.85301006486 -6665.98363158197|65700.6093528618 -6665.983631581969 479851.5959336191,3,In,6.487487868947374,2.574394760591765,5.822558457027147,-1.5336004423523344,0.15391196811264943,-10.890416034490803,10.998944522771536,7,P,3.4947876342490356,,fmag>8 
Shear,InP_shear_101.json,8,-7.792713017999997,-0.97409,In,P,4,4,50.0,50.0,262392.47105631634 -306018.5597402602 65700.6093528618|-306018.5597402602 255619.85301006486 -6665.98363158197|65700.6093528618 -6665.983631581969 479851.5959336191,4,P,3.3106079754393596,1.411883726436266,4.366924580294666,1.5336004423523344,-0.15391196811264943,10.890416034490803,10.998944522771536,2,In,2.0392720508308826,,fz>8 fmag>8 
Shear,InP_shear_101.json,8,-7.792713017999997,-0.97409,In,P,4,4,50.0,50.0,262392.47105631634 -306018.5597402602 65700.6093528618|-306018.5597402602 255619.85301006486 -6665.98363158197|65700.6093528618 -6665.983631581969 479851.5959336191,5,P,7.318173610618238,1.162511446950189,1.4556386960233783,1.5336004423523344,-0.15391196811264943,10.890416034490803,10.998944522771536,6,P,2.92616807982727,,fz>8 fmag>8 
Shear,InP_shear_101.json,8,-7.792713017999997,-0.97409,In,P,4,4,50.0,50.0,262392.47105631634 -306018.5597402602 65700.6093528618|-306018.5597402602 255619.85301006486 -6665.98363158197|65700.6093528618 -6665.983631581969 479851.5959336191,6,P,5.255633838817148,3.2381774415432143,1.4556440687066217,1.5336004423523344,-0.15391196811264943,10.890416034490803,10.998944522771536,5,P,2.92616807982727,,fz>8 fmag>8 
Shear,InP_shear_101.json,8,-7.792713017999997,-0.97409,In,P,4,4,50.0,50.0,262392.47105631634 -306018.5597402602 65700.6093528618|-306018.5597402602 255619.85301006486 -6665.98363158197|65700.6093528618 -6665.983631581969 479851.5959336191,7,P,9.530647659191375,3.4875418245425838,4.366920610878573,1.5336004423523344,-0.15391196811264943,10.890416034490803,10.998944522771536,3,In,3.4947876342490356,,fz>8 fmag>8 
Shear,InP_shear_1011.json,8,-7.860794507999998,-0.9826,In,P,4,4,50.0,50.0,255146.1079170003 -307994.4285089846 -4468.033892108347|-307994.4285089847 260531.4171035659 45479.954238057806|-4468.033892108348 45479.954238057806 478666.3549794338,0,In,0.0,0.0,0.0,0.10566643300966407,-1.0584629917545618,-10.862619883299148,10.914578325754276,2,In,4.271783861386247,,fmag>8 
Shear,InP_shear_1011.json,8,-7.860794507999998,-0.9826,In,P,4,4,50.0,50.0,255146.1079170003 -307994.4285089846 -4468.033892108347|-307994.4285089847 260531.4171035659 45479.954238057806|-4468.033892108348 45479.954238057806 478666.3549794338,1,In,4.317539276851022,0.0922903393026767,2.918401166652752,0.10566643300966407,-1.0584629917545618,-10.862619883299148,10.914578325754276,4,P,2.048149940141102,,fmag>8 
