atom_prop,elem,count,min,25%,50%,75%,max,range,median,mean,std,IQR,wh_hi,wh_lo,skew,kurt,units
fx,In,1384.0,-4.3355601641754165,-1.4967621806667317,-0.27359426366663686,0.8348219211348743,3.355973453897208,7.691533618072624,-0.27359426366663686,-0.36520688630033366,1.6763190625914104,2.331584101801606,4.332198073837283,-4.994138333369141,-0.11219377586918375,-0.5271303698725611,eV_per_A
fy,In,1384.0,-3.410318363659559,-1.390550190790103,-0.5419812949190068,0.3683569489664469,2.460839009943997,5.871157373603556,-0.5419812949190068,-0.5176729212245513,1.2873088914060948,1.7589071397565499,3.0067176586012714,-4.028910900424927,0.07138476495654232,-0.5421675281558413,eV_per_A
fz,In,1384.0,-12.047798249122188,-11.140892949236164,-10.93579615927401,-10.85097442795475,-10.74873831366052,1.2990599354616688,-10.93579615927401,-11.054635667741131,0.27703993547672684,0.2899185212814146,-10.416096646032628,-11.575770731158286,-1.5268122534417563,1.634208748676846,eV_per_A
fmag,In,1384.0,10.753494412716035,10.894742431390704,11.068477813865218,11.447147561088657,12.983449906735613,2.2299554940195776,11.068477813865218,11.264949153523693,0.49810501504801674,0.552405129697954,12.275755255635588,10.066134736843772,1.4852963929968555,1.4316021610712442,eV_per_A
nn1_dist,In,1384.0,1.9550725752513647,2.045232757185082,2.1032138423451974,3.7180343774848965,4.390601991538291,2.435529416286926,2.1032138423451974,2.786302132295525,0.9707670636622816,1.6728016202998144,6.227236807934618,-0.4639696732646392,0.6696641877635588,-1.4061222381526914,A
fx,P,1384.0,-3.355973453897208,-0.8348219211348743,0.27359426366663686,1.4967621806667317,4.3355601641754165,7.691533618072624,0.27359426366663686,0.36520688630033366,1.6763190625914104,2.331584101801606,4.994138333369141,-4.332198073837283,0.11219377586918375,-0.5271303698725611,eV_per_A
fy,P,1384.0,-2.460839009943997,-0.3683569489664469,0.5419812949190068,1.390550190790103,3.410318363659559,5.871157373603556,0.5419812949190068,0.5176729212245513,1.2873088914060948,1.7589071397565499,4.028910900424927,-3.0067176586012714,-0.07138476495654232,-0.5421675281558413,eV_per_A
fz,P,1384.0,10.74873831366052,10.85097442795475,10.93579615927401,11.140892949236164,12.047798249122188,1.2990599354616688,10.93579615927401,11.054635667741131,0.27703993547672684,0.2899185212814146,11.575770731158286,10.416096646032628,1.5268122534417563,1.634208748676846,eV_per_A
fmag,P,1384.0,10.753494412716035,10.894742431390704,11.068477813865218,11.447147561088657,12.983449906735613,2.2299554940195776,11.068477813865218,11.264949153523693,0.49810501504801674,0.552405129697954,12.275755255635588,10.066134736843772,1.4852963929968555,1.4316021610712442,eV_per_A
nn1_dist,P,1384.0,1.9550725752513647,2.045232757185082,2.159891318444932,3.0735925192741567,4.390601991538289,2.4355294162869243,2.159891318444932,2.723848763099235,0.7905419686730913,1.0283597620890745,4.6161321624077685,0.5026931140514703,0.7612770670892958,-0.7247480489792042,A
